molecule_chembl_id,canonical_smiles,value,STATUS
CHEMBL3939621,Cl.N#C/C(=C(\c1ccccc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,224.0,active
CHEMBL3897925,Cl.N#C/C(=C(/c1ccccc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,97.0,active
CHEMBL3925136,CN(C)CCOc1ccc(C(=C(C#N)c2ccccc2)c2ccccc2)cc1.Cl,86.0,active
CHEMBL3936897,Cl.Cl.N#CC(=C(c1ccc(OCCN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,553.0,active
CHEMBL3914943,CN(C)CCOc1ccc(C(=C(C#N)c2cccs2)c2ccc(OCCN(C)C)cc2)cc1,10000.0,inactive
CHEMBL3885342,CCC(=C(c1ccc(/C=C/C(=O)O)cc1)c1ccc(B(O)O)cc1)c1ccccc1,1.14,active
CHEMBL3581633,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccc(O)cc1,13.8,active
CHEMBL3657184,Cc1c(-c2ccc3c(c2)OCO3)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,70.0,active
CHEMBL3657185,Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OC3C=CC=C3)cc2)c2ccc(O)cc12,80.0,active
CHEMBL3657176,Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,450.0,active
CHEMBL3657135,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,120.0,active
CHEMBL3657136,Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,30.0,active
CHEMBL3657137,COc1ccc2c(c1)c(C)c(-c1ccc(O)cc1)n2Cc1ccc(OCCN2CCCCC2)cc1,350.0,active
CHEMBL3657138,COc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,300.0,active
CHEMBL3657139,COc1ccc(-c2c(C)c3cc(OC)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,600.0,active
CHEMBL3657140,COc1ccc(-c2c(C)c3cc(OC)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,520.0,active
CHEMBL3657141,CCOc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,62.0,active
CHEMBL3657142,CCOc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,90.0,active
CHEMBL3657143,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(F)cc12,200.0,active
CHEMBL3657144,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCCC3)cc2)c2ccc(O)cc12,30.0,active
CHEMBL3657177,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN(C)C)cc2)c2ccc(O)cc12,60.0,active
CHEMBL3657178,CCN(CC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,40.0,active
CHEMBL3657145,CCCN(CCC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,80.0,active
CHEMBL3657146,CCCCN(CCCC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,200.0,active
CHEMBL3657147,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN(C(C)C)C(C)C)cc2)c2ccc(O)cc12,100.0,active
CHEMBL3657148,CCCCN(C)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,28.0,active
CHEMBL3705039,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCC[N+](C)(C)C)cc2)c2ccc(O)cc12,100.0,active
CHEMBL3657149,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3C)cc2)c2ccc(O)cc12,20.0,active
CHEMBL3657150,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCC(C)C3)cc2)c2ccc(O)cc12,170.0,active
CHEMBL3657151,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(C)CC3)cc2)c2ccc(O)cc12,37.0,active
CHEMBL3657152,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCC(C)(C)C3)cc2)c2ccc(O)cc12,150.0,active
CHEMBL3657180,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3[C@@H](C)CCC[C@H]3C)cc2)c2ccc(O)cc12,70.0,active
CHEMBL3657153,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(O)CC3)cc2)c2ccc(O)cc12,47.0,active
CHEMBL3657181,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC4CCC3C4)cc2)c2ccc(O)cc12,1.0,active
CHEMBL3657182,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC4(C)CC3C(C)(C)C4)cc2)c2ccc(O)cc12,150.0,active
CHEMBL3657155,Cc1c(-c2ccc(F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,40.0,active
CHEMBL3657154,Cc1c(-c2ccc(F)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,100.0,active
CHEMBL3657183,Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,100.0,active
CHEMBL3657156,Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,80.0,active
CHEMBL3657157,Cc1c(-c2ccc(C(F)(F)F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,170.0,active
CHEMBL3657158,Cc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,110.0,active
CHEMBL3657159,Cc1c(-c2ccc(Cl)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,110.0,active
CHEMBL3657160,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,19.0,active
CHEMBL3657161,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,9.0,active
CHEMBL3657162,Cc1c(-c2ccc(O)c(F)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,5.5,active
CHEMBL3657163,Cc1c(-c2ccc(O)c(F)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,13.0,active
CHEMBL3657164,COc1cccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)c1,120.0,active
CHEMBL3657165,Cc1c(-c2ccc(OC(F)(F)F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,50.0,active
CHEMBL3657166,Oc1ccc(-c2c(Cl)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCC3)cc2)cc1,4.0,active
CHEMBL3657167,Oc1ccc(-c2c(Cl)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,24.0,active
CHEMBL3657168,Oc1ccc(-c2c(Cl)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,29.0,active
CHEMBL3657169,Cc1cc(O)ccc1-c1c(Cl)c2cc(O)ccc2n1Cc1ccc(OCCN2CCCCC2)cc1,13.0,active
CHEMBL3657170,CCc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,150.0,active
CHEMBL3657171,N#Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,11.0,active
CHEMBL3657172,N#Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,23.0,active
CHEMBL3657173,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCCN3CCCCC3)cc2)c2ccc(O)cc12,99.0,active
CHEMBL3657174,COc1cc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)ccc1OCCN1CCCCC1,80.0,active
CHEMBL3657175,COc1cc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)ccc1OCCN1CCCCCC1,57.0,active
CHEMBL4106817,COCCCCCC[C@@H]1C[C@@H]2[C@H](CCC3[C@@H](O)CC[C@H]32)c2ccc(O)cc21,70.0,active
CHEMBL3931922,COC[C@@H]1CC2C(CC[C@@]3(C)C2CC[C@@H]3O)c2ccc(O)cc21,495.0,active
CHEMBL3960585,COC[C@@H]1C[C@@H]2[C@H](CCC3C(O)CC[C@H]32)c2ccc(O)cc21,2250.0,intermediate
CHEMBL4092208,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,16.7,active
CHEMBL4098867,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,8.8,active
CHEMBL4070169,Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)c(C)c1,4.5,active
CHEMBL4094499,Cc1cccc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,4.2,active
CHEMBL4059888,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,3.1,active
CHEMBL4081807,Cc1cc(Cl)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,2.4,active
CHEMBL4081295,CC(C)c1ccccc1N1CCc2cc(O)ccc2C1(C)c1ccc(/C=C/C(=O)O)cc1,10000.0,inactive
CHEMBL4100053,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1cccc(F)c1,505.0,active
CHEMBL4104400,CC1(c2ccc(/C=C/c3nnc(CO)o3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,43.0,active
CHEMBL4086181,CCCc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1,56.0,active
CHEMBL4064677,Cc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1,113.0,active
CHEMBL4077512,Cn1nnnc1/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1,1409.0,intermediate
CHEMBL4073264,Cn1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)n1,113.0,active
CHEMBL4099931,CC1(c2ccc(/C=C/c3nn[nH]n3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,1030.0,intermediate
CHEMBL4070586,Cn1cncc1/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1,57.0,active
CHEMBL4090876,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C(F)(F)F)cc1,119.0,active
CHEMBL4085634,Cn1cnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)c1,2564.0,intermediate
CHEMBL4103564,CC1(c2ccc(/C=C/c3cnc[nH]3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,55.0,active
CHEMBL4093373,CC1(c2ccc(/C=C/C(=O)NCCC(F)(F)F)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,46.0,active
CHEMBL4065761,CC1(c2ccc(/C=C/C(=O)NCC(F)F)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,1174.0,intermediate
CHEMBL4101120,CNC(=O)/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1,120.0,active
CHEMBL4074375,CC1(c2ccc(CCC(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,219.0,active
CHEMBL4062941,CC(C)(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,302.0,active
CHEMBL4076649,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,207.0,active
CHEMBL4061770,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,139.0,active
CHEMBL4088122,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,125.0,active
CHEMBL4075777,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,1138.0,intermediate
CHEMBL4091477,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,110.0,active
CHEMBL4101848,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,77.0,active
CHEMBL4075184,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,37500.0,inactive
CHEMBL4063838,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,34.0,active
CHEMBL4085416,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,27.0,active
CHEMBL4065838,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)N(CCO)CCO,2.1,active
CHEMBL4099302,CN(CCO)C(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,5.4,active
CHEMBL4070669,CN(C)CCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,2.9,active
CHEMBL4062045,NCCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,12.0,active
CHEMBL4073395,NCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,10.0,active
CHEMBL4100247,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCCCO,10.0,active
CHEMBL4102857,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCCO,4.3,active
CHEMBL4060067,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCO,5.6,active
CHEMBL4098470,CCCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,9.1,active
CHEMBL4079256,CCCC(CCC)(c1ccc(O)c(C)c1)c1cc(C)c(O)c(O)c1,271.0,active
CHEMBL4098201,CCCC(CCC)(c1ccc(OCCN(C)C)c(C)c1)c1ccc(O)c(O)c1,225.0,active
CHEMBL4080172,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(O)c1,158.0,active
CHEMBL4059760,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,63.2,active
CHEMBL4088044,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(O)c(O)c1,664.0,active
CHEMBL4075785,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,154.0,active
CHEMBL4064926,NC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,40.0,active
CHEMBL4064736,CN(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,124.0,active
CHEMBL4064785,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)(F)F)cc3)sc3cc(O)ccc23)cc1,941.0,active
CHEMBL4074192,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3)sc3cc(O)ccc23)cc1,1823.0,intermediate
CHEMBL4073373,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)cc1,647.0,active
CHEMBL4067493,Cc1cc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)ccc1O,327.0,active
CHEMBL4094916,CC/C(=C\c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,216.0,active
CHEMBL4078392,C/C(=C\C(=O)O)c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,316.0,active
CHEMBL4102660,C/C(=C\c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,886.0,active
CHEMBL4065563,COc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1/C=C/C(=O)O,5020.0,intermediate
CHEMBL4086994,Cc1cc(/C=C/C(=O)O)ccc1Oc1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1030.0,intermediate
CHEMBL4103381,Cc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1/C=C/C(=O)O,1270.0,intermediate
CHEMBL4079134,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cn1,7750.0,intermediate
CHEMBL4080048,Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/c3nnn[nH]3)cc2)cc1,219.0,active
CHEMBL4098078,O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCO,55.0,active
CHEMBL4076526,O=C(O)/C=C/c1ccc(Nc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0,inactive
CHEMBL4069258,CN(c1ccc(/C=C/C(=O)O)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,3400.0,intermediate
CHEMBL4090303,O=C(O)/C=C/c1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0,inactive
CHEMBL4067222,O=C(O)/C=C/c1ccc(-c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0,inactive
CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,10000.0,inactive
CHEMBL4094003,Cl.c1ccc(-c2c3ccccc3nc3cc4ccccc4cc23)cc1,915.0,active
CHEMBL4066690,Cl.FC(F)(F)c1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,3510.0,intermediate
CHEMBL4087989,Cl.Oc1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,169.0,active
CHEMBL4071506,Cl.FC(F)(F)c1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,2650.0,intermediate
CHEMBL4092300,Cl.Oc1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,1083.0,intermediate
CHEMBL4105062,Cl.Clc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,1654.0,intermediate
CHEMBL4088694,Cl.Oc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,294.0,active
CHEMBL4071813,Cl.Clc1c2ccccc2cc2c(-c3ccccc3)c3ccccc3nc12,1681.0,intermediate
CHEMBL1193539,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(Cl)cc2)sc2cc(O)ccc12,0.046,active
CHEMBL42707,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cccc(O)c12,0.002,active
CHEMBL4165107,CCCCCCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,20.0,active
CHEMBL4161714,CCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,4.9,active
CHEMBL4176843,CCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,2.4,active
CHEMBL4163000,CCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,78.0,active
CHEMBL4173705,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN)c(C)c1,78.0,active
CHEMBL4175592,CCCCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,400.0,active
CHEMBL4173298,CCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,168.0,active
CHEMBL4165384,CCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,87.0,active
CHEMBL4176665,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC)c(C)c1,40.0,active
CHEMBL4170073,Cc1cccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc12,387.37,active
CHEMBL4160682,Cc1cc(C)c2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2c1,33.13,active
CHEMBL4168602,c1ccc(Cn2c(-c3nc4ccccc4[nH]3)cc3ccccc32)cc1,259.16,active
CHEMBL4164944,Brc1cnc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,300.43,active
CHEMBL4169456,Brc1ccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,73.61,active
CHEMBL4161120,Clc1cc2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2cc1Cl,76.73,active
CHEMBL4171721,BrC1=CN2NC(c3cc4ccccc4n3Cc3ccccc3)=NC2N=C1,539.18,active
CHEMBL4168369,Cc1cccc2[nH]c(-c3cc4ccccc4[nH]3)nc12,191.69,active
CHEMBL4170939,O=C(c1ccccc1)c1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,46.88,active
CHEMBL4167567,Brc1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,80.36,active
CHEMBL4164124,c1ccc2[nH]c(C3=Nc4cccc5cccc(c45)N3)cc2c1,201.81,active
CHEMBL4163889,COc1cc(C2Oc3c(OC)cc(/C=C/CO)cc3C2CO)ccc1O,61.91,active
CHEMBL4161695,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4169627,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCCC3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4163162,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCCCC3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4171078,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCCCCC3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4165523,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC(C)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4161455,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4163562,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4176563,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC(C)CC3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4162508,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCC3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4169918,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CCCC3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4159755,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCC3)cc2)Oc2ccc(O)cc21,0.9,active
CHEMBL4168008,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCCC3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4164447,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCCCC3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4171332,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4160734,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4174789,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4167575,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21,0.2,active
CHEMBL4164869,CC1=C(c2ccc(O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4175179,CC1=C(c2ccc(O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21,0.3,active
CHEMBL4169959,CC1=C(c2ccccc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4165638,CC1=C(c2cccc(F)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.5,active
CHEMBL4167152,CC1=C(c2ccc(F)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4175025,CC1=C(c2cccc(C#N)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.7,active
CHEMBL4170549,CC1=C(c2ccc(C#N)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,1.5,active
CHEMBL4159900,CC1=C(c2cccc(S(C)(=O)=O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,1.4,active
CHEMBL4173984,CC1=C(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,5.7,active
CHEMBL4228388,O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3ccccc32)cc1,21.0,active
CHEMBL4229221,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(/C=C/C(=O)O)cc1,23.0,active
CHEMBL4228649,O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,14.0,active
CHEMBL4224880,O=C(O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCSc3cc(F)ccc32)cc1,4.1,active
CHEMBL4227881,CC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,59.0,active
CHEMBL4225059,Oc1ccc(C2=C(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(F)cc3OCC2)cc1,22440.0,inactive
CHEMBL4225431,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)c1ccccc1,104.0,active
CHEMBL4228617,O=C(O)/C=C/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,71.6,active
